archivo,hoja,columna_excel,bloque_encabezado,nombre_exacto_excel,significado_normalizado,ambito,tabla_columna_bd,schema_pydantic,endpoint,pantalla_control_ui,estado
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,AV,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,CONVENIO FIRMADO (FECHA),seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,AW,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,CONVENIO MONTO 90%,monto 90 por ciento,general,convenio.monto_90,Convenio,/api/convenios/{id},Convenios · MONTO 90%,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,AX,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,CONVENIO MONTO 100%,monto 100 por ciento,general,convenio.monto_100,Convenio,/api/convenios/{id},Convenios · MONTO 100%,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,AY,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,MONTO BDT,monto BDT,general,convenio.monto_bdt,Convenio,/api/convenios/{id},Convenios · MONTO BDT,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,AZ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,TRIMESTRE2,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BA,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,FECHA PROGRAMADA DE INGRESO AL RAN.,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BB,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,INGRESADO AL RAN (FECHA).,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BC,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,NÚMERO DE SOLICITUD DE INGRESO.,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BD,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,TRIMESTRE3,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BE,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,CALIFICACIÓN REGISTRAL2,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BF,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,CONVENIO INSCRITO EN EL RAN (FECHA),seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BG,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,TRIMESTRE4,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BH,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,SUPERFICIE TOTAL PRELIMINAR (HA),superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BI,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO DE OCUPACIÓN PREVIA - INSCRIPCIÓN,SUPERFICIE TOTAL REAL AFECTADA (HA)2,superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BJ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO MODIFICATORIO,ASAMBLEA PROGRAMADA 1/a (FECHA)2,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BK,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO MODIFICATORIO,ASAMBLEA PROGRAMADA 2/a (FECHA)3,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BL,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO MODIFICATORIO,ASAMBLEA REALIZADA (FECHA)2,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BM,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO MODIFICATORIO,INGRESADO AL RAN (FECHA)3,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BN,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO MODIFICATORIO,NÚMERO DE SOLICITUD DE INGRESO4,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BO,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DEL CONVENIO MODIFICATORIO,ACTA INSCRITA EN EL RAN (FECHA)2,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BP,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO MODIFICATORIO - INSCRIPCIÓN,CONVENIO MODIFICATORIO FIRMADO (FECHA),seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BQ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO MODIFICATORIO - INSCRIPCIÓN,CONVENIO MONTO 90%3,monto 90 por ciento,general,convenio.monto_90,Convenio,/api/convenios/{id},Convenios · MONTO 90%,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BR,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO MODIFICATORIO - INSCRIPCIÓN,CONVENIO MONTO 100% 2,monto 100 por ciento,general,convenio.monto_100,Convenio,/api/convenios/{id},Convenios · MONTO 100%,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BS,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO MODIFICATORIO - INSCRIPCIÓN,MONTO BDT2,monto BDT,general,convenio.monto_bdt,Convenio,/api/convenios/{id},Convenios · MONTO BDT,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BT,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO MODIFICATORIO - INSCRIPCIÓN,TRIMESTRE22,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BU,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO MODIFICATORIO - INSCRIPCIÓN,INGRESADO AL RAN (FECHA).3,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BV,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO MODIFICATORIO - INSCRIPCIÓN,NÚMERO DE SOLICITUD DE INGRESO.4,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BW,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO MODIFICATORIO - INSCRIPCIÓN,CONVENIO INSCRITO EN EL RAN (FECHA)2,seguimiento de convenio,general,convenio,Convenio,/api/afectaciones/{id}/convenios,Convenios,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BX,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS,SUPERFICIE TOTAL REAL AFECTADA (HA)22,superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BY,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,REUNIÓN DE SENSIBILIZACIÓN PROGRAMADA (FECHA)2,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,BZ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,REUNIÓN DE SENSIBILIZACIÓN REALIZADA (FECHA),ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CA,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,CAMINAMIENTO PROGRAMADO (FECHA)2,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CB,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,PROGRAMADO POR NA3,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CC,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,CAMINAMIENTO REALIZADO (FECHA)4,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CD,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,REALIZADO POR NA5,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CE,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,TRIMESTRE56,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CF,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,ASAMBLEA PROGRAMADA 1/a (FECHA)22,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CG,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,ASAMBLEA PROGRAMADA 2/a (FECHA)33,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CH,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,TRIMESTRE10,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CI,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,ASAMBLEA REALIZADA (FECHA)24,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CJ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,TRIMESTRE102,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CK,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,INGRESADO AL RAN (FECHA)35,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CL,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,NÚMERO DE SOLICITUD DE INGRESO46,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CM,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,TRIMESTRE1022,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CN,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → ASAMBLEA DE ANUENCIA Y APROBACIÓN DE CONVENIO SUPERFICIE ADICIONAL,ACTA INSCRITA EN EL RAN (FECHA)27,ejido o comunidad,general,nucleo_agrario.tipo_nucleo,NucleoAgrario,/api/proyectos/{id}/nucleos,General · E/C,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CO,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO SUPERFICIE ADICIONAL - INSCRIPCIÓN,CONVENIO SUP. ADICIONAL FIRMADO (FECHA)2,superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CP,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO SUPERFICIE ADICIONAL - INSCRIPCIÓN,CONVENIO MONTO 90%2,superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CQ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO SUPERFICIE ADICIONAL - INSCRIPCIÓN,CONVENIO MONTO 100% 3,superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CR,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO SUPERFICIE ADICIONAL - INSCRIPCIÓN,MONTO BDT4,superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CS,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO SUPERFICIE ADICIONAL - INSCRIPCIÓN,TRIMESTRE103,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CT,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO SUPERFICIE ADICIONAL - INSCRIPCIÓN,INGRESADO AL RAN (FECHA).33,superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CU,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO SUPERFICIE ADICIONAL - INSCRIPCIÓN,NÚMERO DE SOLICITUD DE INGRESO.44,superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CV,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO SUPERFICIE ADICIONAL - INSCRIPCIÓN,CONVENIO INSCRITO EN EL RAN (FECHA)25,superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CW,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → CONVENIO SUPERFICIE ADICIONAL - INSCRIPCIÓN,SUPERFICIE ADICIONAL (HA)22,superficie administrativa en hectáreas,general,afectacion/convenio.superficie_*_ha,Afectacion/Convenio,/api/proyecto-nucleo/{id}/afectaciones,Afectación o Convenio · Superficie (ha),OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CX,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS,REUNIÓN DE SENSIBILIZACIÓN PROGRAMADA (FECHA)2,actividad de sensibilización,general,actividad_campo,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · Sensibilización,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CY,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS,REUNIÓN DE SENSIBILIZACIÓN REALIZADA (FECHA),actividad de sensibilización,general,actividad_campo,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · Sensibilización,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,CZ,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,CAMINAMIENTO PROGRAMADO (FECHA).,actividad de caminamiento,general,actividad_campo,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · Caminamiento,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DA,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,CAMINAMIENTO REALIZADO (FECHA).,actividad de caminamiento,general,actividad_campo,ActividadCampo,/api/proyecto-nucleo/{id}/actividades,Actividades · Caminamiento,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DB,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,ASAMBLEA 1A CONVOCATORIA (FECHA).,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DC,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,ASAMBLEA 2A CONVOCATORIA (FECHA).,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DD,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,ASAMBLEA REALIZADA (FECHA).,seguimiento de Asamblea,colectivo,asamblea,Asamblea,/api/proyecto-nucleo/{id}/asambleas,Asambleas,OK
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DE,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,TRIMESTRE.,periodo derivado de fecha,general,vista KPI,DashboardKPI,/api/dashboard,Dashboard,DERIVADO
Copia de SEGUIMIENTO DE ACTIVIDADES LIBERACIÓN DE VIAS (REV) MQ.xlsx,INFORME M-Q,DF,SEGUIMIENTO DE AFECTACIÓN A DERECHOS COLECTIVOS → OBRAS COMPLEMENTARIAS,INGRESADO AL RAN (FECHA).2,seguimiento registral RAN,general,"asamblea/convenio fechas, solicitud y calificación",Asamblea/Convenio,/api/proyecto-nucleo/{id}/asambleas,Asambleas o Convenios · Seguimiento RAN,OK
